"","batting_team","velo","game"
"2868","Texas Rangers",88.052,662348
"2869","Chicago Cubs",85.8269230769231,661556
"2870","Philadelphia Phillies",85.3464285714286,661556
"2871","Boston Red Sox",85.124,663220
"2872","Toronto Blue Jays",85.4628571428571,663220
"2873","Atlanta Braves",90,661502
"2874","Los Angeles Angels",85.4033333333333,661502
"2875","Miami Marlins",85.325,662357
"2876","Pittsburgh Pirates",90.15,662357
"2877","Baltimore Orioles",87.372,661056
"2878","New York Yankees",93.3935483870968,661056
"2879","Cincinnati Reds",83.175,663059
"2880","St. Louis Cardinals",84.4541666666667,663059
"2881","Detroit Tigers",87.7913043478261,662901
"2882","Minnesota Twins",88.1818181818182,662901
"2883","Kansas City Royals",87.6548387096774,662656
"2884","Tampa Bay Rays",89.2,662656
"2885","Chicago White Sox",87.6296296296296,661407
"2886","Cleveland Guardians",85.5461538461538,661407
"2887","Colorado Rockies",82.825,661184
"2888","Milwaukee Brewers",94.2481481481481,661184
"2889","Oakland Athletics",90.003125,662343
"2890","Texas Rangers",90.1742857142857,662343
"2891","Arizona Diamondbacks",87.1516129032258,663316
"2892","Washington Nationals",87.3269230769231,663316
"2893","Houston Astros",87.0866666666667,662145
"2894","Seattle Mariners",88.284,662145
"2895","Los Angeles Dodgers",90.5107142857143,662682
"2896","San Francisco Giants",87.8190476190476,662682
"2897","New York Mets",88.6214285714286,662458
"2898","San Diego Padres",89.309375,662458
"2899","Cincinnati Reds",88.26,663046
"2900","Miami Marlins",89.2409090909091,663046
"2901","Baltimore Orioles",87.9269230769231,661055
"2902","Tampa Bay Rays",90.404,661055
"2903","Atlanta Braves",86.3192307692308,661555
"2904","Philadelphia Phillies",84.112,661555
"2905","Boston Red Sox",85.47,663219
"2906","Cleveland Guardians",85.1375,663219
"2907","Detroit Tigers",89.103125,662809
"2908","San Diego Padres",90.1857142857143,662809
"2909","Chicago Cubs",90.824,661065
"2910","Pittsburgh Pirates",83.1142857142857,661065
"2911","Kansas City Royals",91.152,662655
"2912","Los Angeles Angels",91.2181818181818,662655
"2913","Colorado Rockies",93.78,661231
"2914","Milwaukee Brewers",88.1727272727273,661231
"2915","Houston Astros",85.9,662347
"2916","Oakland Athletics",87.0653846153846,662347
"2917","Arizona Diamondbacks",90.1033333333333,663315
"2918","San Francisco Giants",85.8294117647059,663315
"2919","Los Angeles Dodgers",90.3142857142857,662576
"2920","Washington Nationals",85.4818181818182,662576
"2921","Seattle Mariners",86.09,662166
"2922","Texas Rangers",84.9192307692308,662166
"2923","Chicago Cubs",91.66,661064
"2924","Pittsburgh Pirates",84.4,661064
"2925","Cincinnati Reds",88.5647058823529,663029
"2926","Miami Marlins",88.1148148148148,663029
"2927","Baltimore Orioles",90.8142857142857,661054
"2928","Tampa Bay Rays",93.5966666666667,661054
"2929","Atlanta Braves",89.836,661563
"2930","Philadelphia Phillies",86.375,661563
"2931","St. Louis Cardinals",89.584,661716
"2932","Toronto Blue Jays",92.4466666666667,661716
"2933","Boston Red Sox",91.396,663203
"2934","Cleveland Guardians",89.05,663203
"2935","Detroit Tigers",84.21,662813
"2936","San Diego Padres",88.8535714285714,662813
"2937","New York Mets",92.2333333333333,662438
"2938","New York Yankees",88.7275862068965,662438
"2939","Kansas City Royals",83.8,662653
"2940","Los Angeles Angels",87.6903225806452,662653
"2941","Milwaukee Brewers",89.452,661281
"2942","Minnesota Twins",87.4222222222222,661281
"2943","Chicago White Sox",93.124,661079
"2944","Colorado Rockies",85.7038461538462,661079
"2945","Houston Astros",88.176,662346
"2946","Oakland Athletics",90.5222222222222,662346
"2947","Arizona Diamondbacks",90.09375,663314
"2948","San Francisco Giants",85.884,663314
"2949","Los Angeles Dodgers",88.2038461538462,662573
"2950","Washington Nationals",83.95625,662573
"2951","Seattle Mariners",89.5083333333333,662184
"2952","Texas Rangers",85.7695652173913,662184
"2953","Atlanta Braves",84.896,661554
"2954","Philadelphia Phillies",86.76,661554
"2955","Detroit Tigers",89.4857142857143,662900
"2956","San Diego Padres",87.888,662900
"2957","Kansas City Royals",88.7,662652
"2958","Los Angeles Angels",86.5153846153846,662652
"2959","Milwaukee Brewers",86.752,661249
"2960","Minnesota Twins",88.71,661249
"2961","Los Angeles Dodgers",88.1037037037037,662565
"2962","Washington Nationals",88.385,662565
"2963","Chicago White Sox",92.2,661078
"2964","Colorado Rockies",85.788,661078
"2965","Houston Astros",87.1407407407407,662345
"2966","Oakland Athletics",92.6809523809524,662345
"2967","Arizona Diamondbacks",92.34,663294
"2968","San Francisco Giants",86.3074074074074,663294
"2969","Seattle Mariners",83.37,662165
"2970","Texas Rangers",88.0962962962963,662165
"2971","Cincinnati Reds",89.0125,663028
"2972","Miami Marlins",83.464,663028
"2973","Baltimore Orioles",89.0888888888889,661053
